0.236811493,0.211994853,0.261628133,0.273718291
0.232357225,0.24253841,0.336078053,0.269900347
0.248265327,0.290899042,0.384438685,0.265446078
0.262900781,0.328442164,0.358985721,0.257810189
0.275627263,0.345622915,0.309352441,0.250810624
0.283899477,0.355167776,0.281990504,0.245083707
0.283899477,0.355167776,0.285808449,0.240629438
0.283899477,0.326533192,0.288353745,0.235538845
0.28135418,0.295353311,0.255901216,0.227266632
0.280081532,0.257810189,0.209449557,0.218994418
0.266718726,0.225993984,0.189087186,0.206267936
0.254628568,0.205631612,0.197995723,0.20054102
0.239993114,0.192268806,0.222176039,0.192268806
0.227266632,0.196723075,0.232357225,0.18972351
0.212631177,0.217085446,0.238720466,0.195450427
0.205631612,0.252083272,0.262264457,0.197995723
0.209449557,0.27817256,0.298534931,0.204995288
0.224721335,0.283899477,0.300443903,0.212631177
0.237447817,0.27817256,0.272445643,0.224085011
0.235538845,0.266718726,0.215176474,0.238084142
0.236811493,0.262264457,0.180814972,0.250174299
0.229811928,0.248901651,0.184632917,0.255264892
0.220903391,0.226630308,0.222176039,0.254628568
0.219630743,0.225993984,0.238084142,0.253992244
0.226630308,0.227266632,0.230448252,0.248265327
0.238084142,0.218994418,0.231084576,0.241902086
0.243174734,0.204358964,0.251446948,0.245083707
0.24253841,0.182723945,0.263537106,0.247629003
0.250174299,0.171270111,0.277536236,0.251446948
0.26735505,0.178906,0.33098746,0.261628133
0.273081967,0.203086316,0.341168646,0.277536236
0.280717856,0.231720901,0.271809319,0.27817256
0.288353745,0.250174299,0.204358964,0.272445643
0.28899007,0.255264892,0.154725684,0.269264022
0.285172125,0.250174299,0.167452166,0.26417343
0.275627263,0.234902521,0.209449557,0.266082402
0.26735505,0.229811928,0.248265327,0.274990939
0.258446513,0.236811493,0.267991374,0.280717856
0.255264892,0.243811058,0.26735505,0.287717421
0.250810624,0.245083707,0.279445208,0.28899007
0.251446948,0.24253841,0.294080662,0.286444773
0.254628568,0.257810189,0.312534061,0.275627263
0.26417343,0.292808014,0.339259674,0.273081967
0.271172995,0.313806709,0.376802795,0.269900347
0.25653754,0.341168646,0.426436075,0.260355485
0.23935679,0.340532322,0.422618131,0.252719596
0.231720901,0.294716986,0.349440859,0.248265327
0.227266632,0.266718726,0.250174299,0.241265762
0.229811928,0.290899042,0.171270111,0.232357225
0.246992679,0.32780584,0.146453471,0.220903391
0.249537975,0.336714377,0.135635961,0.211994853
0.233629873,0.309988765,0.150271416,0.203086316
0.208813233,0.265446078,0.180178648,0.194177779
0.179542324,0.225993984,0.202449992,0.187814538
0.186541889,0.197359399,0.194177779,0.189087186
0.193541454,0.181451297,0.179542324,0.194814103
0.196723075,0.186541889,0.198632047,0.201813668
0.194177779,0.189087186,0.206267936,0.216449122
0.202449992,0.201177344,0.198632047,0.227902956
0.213267502,0.210722205,0.217085446,0.236175169
0.229175604,0.204358964,0.270536671,0.243174734
0.243174734,0.21454015,0.304261848,0.248901651
0.250174299,0.220903391,0.292808014,0.25335592
0.249537975,0.231720901,0.269264022,0.259082837
0.238720466,0.241265762,0.246356355,0.251446948
0.236175169,0.246356355,0.236811493,0.24253841
0.23935679,0.247629003,0.236175169,0.241265762
0.239993114,0.24253841,0.220903391,0.247629003
0.259719161,0.238720466,0.190359834,0.252083272
0.277536236,0.241902086,0.169997463,0.261628133
0.28135418,0.245083707,0.193541454,0.273718291
0.283899477,0.237447817,0.241265762,0.27817256
0.296625959,0.225993984,0.27817256,0.270536671
0.297262283,0.225993984,0.282626829,0.262264457
0.303625524,0.23935679,0.265446078,0.257810189
0.303625524,0.237447817,0.249537975,0.262900781
0.288353745,0.224721335,0.257810189,0.273718291
0.264809754,0.21772177,0.271172995,0.287717421
0.249537975,0.216449122,0.276263588,0.294716986
