0.21454015,0.213267502,0.206904261,0.184632917
0.231720901,0.201177344,0.213903826,0.202449992
0.248901651,0.185905565,0.224721335,0.216449122
0.257810189,0.176997028,0.243174734,0.232993549
0.260991809,0.194814103,0.263537106,0.246992679
0.261628133,0.251446948,0.275627263,0.259719161
0.260991809,0.304261848,0.28135418,0.265446078
0.257810189,0.343713942,0.283263153,0.266082402
0.257810189,0.351349831,0.283899477,0.266718726
0.257810189,0.361531017,0.288353745,0.265446078
0.257810189,0.358985721,0.295353311,0.264809754
0.261628133,0.34180497,0.287081097,0.267991374
0.271172995,0.323987895,0.275627263,0.271809319
0.277536236,0.289626394,0.269900347,0.282626829
0.276263588,0.255264892,0.260991809,0.298534931
0.274354615,0.241902086,0.251446948,0.305534496
0.268627698,0.250174299,0.243174734,0.30617082
0.26417343,0.257810189,0.233629873,0.304261848
0.257810189,0.249537975,0.22853928,0.293444338
0.251446948,0.246356355,0.216449122,0.285172125
0.252719596,0.245720031,0.217085446,0.285172125
0.25653754,0.245083707,0.219630743,0.285808449
0.255264892,0.245083707,0.220903391,0.283263153
0.257173865,0.236811493,0.218994418,0.284535801
0.249537975,0.222176039,0.220903391,0.280717856
0.236175169,0.201813668,0.239993114,0.268627698
0.232357225,0.173179083,0.257810189,0.25653754
0.233629873,0.151544064,0.265446078,0.246992679
0.237447817,0.125454776,0.25335592,0.236811493
0.234902521,0.128636396,0.245720031,0.232993549
0.231720901,0.147726119,0.234266197,0.232993549
0.235538845,0.181451297,0.222176039,0.231084576
0.23935679,0.215812798,0.222176039,0.220903391
0.245083707,0.237447817,0.239993114,0.210085881
0.246356355,0.245083707,0.257173865,0.191632482
0.250810624,0.25335592,0.264809754,0.177633352
0.250810624,0.264809754,0.260355485,0.166179518
0.241902086,0.280717856,0.215176474,0.159179953
0.236175169,0.295353311,0.166179518,0.167452166
0.234902521,0.294716986,0.166179518,0.182723945
0.236175169,0.269900347,0.207540585,0.197359399
0.22853928,0.25335592,0.252719596,0.208813233
0.217085446,0.23935679,0.262264457,0.225357659
0.220903391,0.234266197,0.266718726,0.235538845
0.245720031,0.227266632,0.272445643,0.250174299
0.268627698,0.237447817,0.28135418,0.265446078
0.273718291,0.248265327,0.28899007,0.269900347
0.269900347,0.262264457,0.292808014,0.266082402
0.26417343,0.281990504,0.290899042,0.267991374
0.26735505,0.30617082,0.285808449,0.26735505
0.26735505,0.308716117,0.293444338,0.265446078
0.266082402,0.300443903,0.294080662,0.265446078
0.262264457,0.294716986,0.287081097,0.266082402
0.262900781,0.296625959,0.273081967,0.269900347
0.252719596,0.292808014,0.259082837,0.280081532
0.253992244,0.290899042,0.245083707,0.290262718
0.269264022,0.279445208,0.236811493,0.288353745
0.27817256,0.268627698,0.239993114,0.287717421
0.26735505,0.265446078,0.23935679,0.277536236
0.25335592,0.275627263,0.220903391,0.273081967
0.239993114,0.288353745,0.199268371,0.273081967
0.231084576,0.292808014,0.189087186,0.276899912
0.237447817,0.284535801,0.175088056,0.278808884
0.24253841,0.269900347,0.169997463,0.275627263
0.240629438,0.272445643,0.178269676,0.273718291
0.22853928,0.273718291,0.205631612,0.273718291
0.227266632,0.259719161,0.236175169,0.271809319
0.238084142,0.223448687,0.250174299,0.276899912
0.247629003,0.162997898,0.252719596,0.275627263
0.255264892,0.119091535,0.255264892,0.260991809
0.252719596,0.114637266,0.254628568,0.250174299
0.250810624,0.14009023,0.258446513,0.232357225
0.243811058,0.167452166,0.255264892,0.217085446
0.243174734,0.197359399,0.247629003,0.207540585
0.255901216,0.222812363,0.241902086,0.194814103
0.28135418,0.239993114,0.243811058,0.187814538
0.287717421,0.251446948,0.247629003,0.179542324
0.269900347,0.246992679,0.248265327,0.171906435
0.251446948,0.225357659,0.245720031,0.170633787
0.23935679,0.185905565,0.245720031,0.175088056
0.234266197,0.157270981,0.25653754,0.178269676
0.224085011,0.157270981,0.265446078,0.196086751
0.215812798,0.173179083,0.269264022,0.21454015
0.201813668,0.196723075,0.275627263,0.229175604
0.193541454,0.225993984,0.280081532,0.238720466
0.190359834,0.25335592,0.28899007,0.250810624
0.197995723,0.276263588,0.299807579,0.257810189
0.205631612,0.296625959,0.307443468,0.267991374
0.211994853,0.321442599,0.311897737,0.267991374
